county,county_fips,election_precinct_id,suggested_crosswalk_precinct_id,needs_manual_review,source_files_count
LARIMER,,2145335363,,yes,2
LARIMER,,2145335364,,yes,2
LARIMER,,2145335365,,yes,2
LARIMER,,2145335366,,yes,2
LARIMER,,2145335367,,yes,2
LARIMER,,2146535206,,yes,2
LARIMER,,2146535211,,yes,2
LARIMER,,2146535343,,yes,2
LARIMER,,2154935100,,yes,2
LARIMER,,2154935101,,yes,2
LARIMER,,2154935102,,yes,2
LARIMER,,2154935103,,yes,2
LARIMER,,2154935104,,yes,2
LARIMER,,2154935105,,yes,2
LARIMER,,2154935106,,yes,2
LARIMER,,2154935107,,yes,2
LARIMER,,2154935108,,yes,2
LARIMER,,2154935109,,yes,2
LARIMER,,2154935110,,yes,2
LARIMER,,2154935111,,yes,2
LARIMER,,2154935401,,yes,5
LARIMER,,2154935402,,yes,5
LARIMER,,2154935403,,yes,5
LARIMER,,2154935404,,yes,5
LARIMER,,2154935405,,yes,5
LARIMER,,2154935406,,yes,5
LARIMER,,2154935407,,yes,5
LARIMER,,2154935408,,yes,5
LARIMER,,2154935409,,yes,5
LARIMER,,2154935410,,yes,5
LARIMER,,2154935411,,yes,5
LARIMER,,2154935412,,yes,5
LARIMER,,2154935413,,yes,5
LARIMER,,2154935414,,yes,5
LARIMER,,2154935415,,yes,5
LARIMER,,2154935416,,yes,5
LARIMER,,2154935417,,yes,5
LARIMER,,2154935418,,yes,5
LARIMER,,2154935419,,yes,5
LARIMER,,2154935420,,yes,5
LARIMER,,2154935421,,yes,5
LARIMER,,2154935422,,yes,5
LARIMER,,2154935423,,yes,5
LARIMER,,2154935424,,yes,5
LARIMER,,2154935425,,yes,5
LARIMER,,2154935426,,yes,5
LARIMER,,2154935427,,yes,5
LARIMER,,2154935428,,yes,5
LARIMER,,2154935429,,yes,5
LARIMER,,2154935430,,yes,5
LARIMER,,2154935431,,yes,5
LARIMER,,2154935432,,yes,5
LARIMER,,2154935433,,yes,5
LARIMER,,2154935434,,yes,3
LARIMER,,2154935435,,yes,2
LARIMER,,2154935436,,yes,2
LARIMER,,2154935437,,yes,2
LARIMER,,2154935438,,yes,2
LARIMER,,2154935439,,yes,2
LARIMER,,2154935440,,yes,2
LARIMER,,2154935441,,yes,2
LARIMER,,2154935442,,yes,1
LARIMER,,2154935443,,yes,1
LARIMER,,2154935444,,yes,1
LARIMER,,2154935507,,yes,2
LARIMER,,2154935514,,yes,2
LARIMER,,2155135400,,yes,2
LARIMER,,2155135407,,yes,2
LARIMER,,2155135435,,yes,2
LARIMER,,2155135437,,yes,2
LARIMER,,2155135501,,yes,5
LARIMER,,2155135502,,yes,5
LARIMER,,2155135503,,yes,5
LARIMER,,2155135504,,yes,5
LARIMER,,2155135505,,yes,5
LARIMER,,2155135506,,yes,5
LARIMER,,2155135507,,yes,5
LARIMER,,2155135508,,yes,5
LARIMER,,2155135509,,yes,5
LARIMER,,2155135510,,yes,5
LARIMER,,2155135511,,yes,5
LARIMER,,2155135512,,yes,5
LARIMER,,2155135513,,yes,5
LARIMER,,2155135514,,yes,5
LARIMER,,2155135515,,yes,5
LARIMER,,2155135516,,yes,5
LARIMER,,2155135517,,yes,5
LARIMER,,2155135518,,yes,5
LARIMER,,2155135519,,yes,5
LARIMER,,2155135520,,yes,5
LARIMER,,2155135521,,yes,5
LARIMER,,2155135522,,yes,5
LARIMER,,2155135523,,yes,5
LARIMER,,2155135524,,yes,5
LARIMER,,2155135525,,yes,5
LARIMER,,2155135526,,yes,5
LARIMER,,2155135527,,yes,5
LARIMER,,2155135528,,yes,5
LARIMER,,2155135529,,yes,5
LARIMER,,2155135530,,yes,5
LARIMER,,2155135531,,yes,5
LARIMER,,2155135532,,yes,5
LARIMER,,2155135533,,yes,5
LARIMER,,2155135534,,yes,5
LARIMER,,2155135535,,yes,5
LARIMER,,2155135536,,yes,5
LARIMER,,2155135537,,yes,5
LARIMER,,2155135538,,yes,5
LARIMER,,2155135539,,yes,5
LARIMER,,2155135540,,yes,5
LARIMER,,2155135541,,yes,5
LARIMER,,2155135542,,yes,3
LARIMER,,2155135543,,yes,3
LARIMER,,2155135544,,yes,2
LARIMER,,2155135545,,yes,2
LARIMER,,2155135546,,yes,2
LARIMER,,2155135547,,yes,2
LARIMER,,2155135548,,yes,2
LARIMER,,2155135549,,yes,2
LARIMER,,2155235355,,yes,2
LARIMER,,2155235601,,yes,5
LARIMER,,2155235602,,yes,5
LARIMER,,2155235603,,yes,5
LARIMER,,2155335368,,yes,2
LARIMER,,2155335369,,yes,2
LARIMER,,2155335701,,yes,5
LARIMER,,2155335702,,yes,5
LARIMER,,2155335703,,yes,5
LARIMER,,2156435591,,yes,2
LARIMER,,2156535209,,yes,2
LARIMER,,2156535210,,yes,2
LARIMER,,22,,yes,1
LARIMER,,2234935509,,yes,2
LARIMER,,2234935801,,yes,5
LARIMER,,2234935802,,yes,5
LARIMER,,2234935803,,yes,5
LARIMER,,2234935804,,yes,5
LARIMER,,2234935805,,yes,5
LARIMER,,2234935806,,yes,5
LARIMER,,2234935807,,yes,5
LARIMER,,2234935808,,yes,5
LARIMER,,2234935809,,yes,5
LARIMER,,2234935810,,yes,3
LARIMER,,2234935811,,yes,2
LARIMER,,2234935812,,yes,2
LARIMER,,2234935813,,yes,2
LARIMER,,2234935814,,yes,2
LARIMER,,2234935815,,yes,1
LARIMER,,2235235101,,yes,5
LARIMER,,2235235102,,yes,5
LARIMER,,2235235300,,yes,2
LARIMER,,2235235306,,yes,2
LARIMER,,2235235307,,yes,2
LARIMER,,2235235308,,yes,2
LARIMER,,2235235309,,yes,2
LARIMER,,2235235310,,yes,2
LARIMER,,2235235311,,yes,2
LARIMER,,2235235312,,yes,2
LARIMER,,2235235313,,yes,2
LARIMER,,2235235490,,yes,1
LARIMER,,2235335301,,yes,2
LARIMER,,2236435508,,yes,2
LARIMER,,2236435592,,yes,2
LARIMER,,2236435593,,yes,2
LARIMER,,2236535600,,yes,2
LARIMER,,2236535601,,yes,2
LARIMER,,2236535602,,yes,2
LARIMER,,2236535603,,yes,2
LARIMER,,23,,yes,1
LARIMER,,24,,yes,1
LARIMER,,25,,yes,1
LARIMER,,26,,yes,1
LARIMER,,27,,yes,1
LARIMER,,28,,yes,1
LARIMER,,29,,yes,1
LARIMER,,3,,yes,1
LARIMER,,30,,yes,1
LARIMER,,4,,yes,1
LARIMER,,41,,yes,1
LARIMER,,4144935101,,yes,1
LARIMER,,4144935801,,yes,1
LARIMER,,4145235201,,yes,1
LARIMER,,4145235202,,yes,1
LARIMER,,4145235203,,yes,1
LARIMER,,4145235204,,yes,1
LARIMER,,4145235205,,yes,1
LARIMER,,4145235206,,yes,1
LARIMER,,4145235207,,yes,1
LARIMER,,4145235208,,yes,1
LARIMER,,4145235209,,yes,1
LARIMER,,4145235210,,yes,1
LARIMER,,4145235211,,yes,1
LARIMER,,4145235212,,yes,1
LARIMER,,4145235213,,yes,1
LARIMER,,4145235214,,yes,1
LARIMER,,4145235216,,yes,1
LARIMER,,4145235217,,yes,1
LARIMER,,4145235218,,yes,1
LARIMER,,4145235219,,yes,1
LARIMER,,4145235220,,yes,1
LARIMER,,4145235221,,yes,1
LARIMER,,4145235222,,yes,1
LARIMER,,4145235223,,yes,1
LARIMER,,4145235224,,yes,1
LARIMER,,4145235225,,yes,1
LARIMER,,4145235226,,yes,1
LARIMER,,4145235227,,yes,1
LARIMER,,4145235228,,yes,1
LARIMER,,4145235229,,yes,1
LARIMER,,4145235230,,yes,1
LARIMER,,4145235231,,yes,1
LARIMER,,4145235232,,yes,1
LARIMER,,4145235233,,yes,1
LARIMER,,4145235234,,yes,1
LARIMER,,4145235235,,yes,1
LARIMER,,4145235236,,yes,1
LARIMER,,4145235238,,yes,1
LARIMER,,4145235239,,yes,1
LARIMER,,4145235240,,yes,1
LARIMER,,4145235802,,yes,1
LARIMER,,4145335301,,yes,1
LARIMER,,4145335302,,yes,1
LARIMER,,4145335303,,yes,1
LARIMER,,4145335304,,yes,1
LARIMER,,4145335305,,yes,1
LARIMER,,4145335306,,yes,1
LARIMER,,4145335307,,yes,1
LARIMER,,4145335308,,yes,1
LARIMER,,4145335309,,yes,1
LARIMER,,4145335310,,yes,1
LARIMER,,4145335311,,yes,1
LARIMER,,4145335312,,yes,1
LARIMER,,4145335313,,yes,1
LARIMER,,4145335314,,yes,1
LARIMER,,4145335315,,yes,1
LARIMER,,4145335316,,yes,1
LARIMER,,4145335317,,yes,1
LARIMER,,4145335318,,yes,1
LARIMER,,4145335319,,yes,1
LARIMER,,4145335320,,yes,1
LARIMER,,4145335321,,yes,1
LARIMER,,4145335322,,yes,1
LARIMER,,4145335323,,yes,1
LARIMER,,4145335324,,yes,1
LARIMER,,4145335325,,yes,1
LARIMER,,4145335326,,yes,1
LARIMER,,4145335327,,yes,1
LARIMER,,4145335328,,yes,1
LARIMER,,4145335329,,yes,1
LARIMER,,4145335330,,yes,1
LARIMER,,4145335803,,yes,1
LARIMER,,4146535207,,yes,2
LARIMER,,4154935200,,yes,2
LARIMER,,4154935401,,yes,1
LARIMER,,4154935402,,yes,1
LARIMER,,4154935403,,yes,1
LARIMER,,4154935404,,yes,1
LARIMER,,4154935405,,yes,1
LARIMER,,4154935406,,yes,1
LARIMER,,4154935407,,yes,1
LARIMER,,4154935408,,yes,1
LARIMER,,4154935409,,yes,1
LARIMER,,4154935410,,yes,1
LARIMER,,4154935411,,yes,1
LARIMER,,4154935412,,yes,1
LARIMER,,4154935413,,yes,1
LARIMER,,4154935414,,yes,1
LARIMER,,4154935415,,yes,1
LARIMER,,4154935416,,yes,1
LARIMER,,4154935417,,yes,1
LARIMER,,4154935418,,yes,1
LARIMER,,4154935419,,yes,1
LARIMER,,4154935420,,yes,1
LARIMER,,4154935421,,yes,1
LARIMER,,4154935422,,yes,1
LARIMER,,4154935423,,yes,1
LARIMER,,4154935424,,yes,1
LARIMER,,4154935425,,yes,1
LARIMER,,4154935426,,yes,1
LARIMER,,4154935427,,yes,1
LARIMER,,4154935428,,yes,1
LARIMER,,4154935429,,yes,1
LARIMER,,4154935430,,yes,1
LARIMER,,4154935431,,yes,1
LARIMER,,4154935432,,yes,1
LARIMER,,4154935433,,yes,1
LARIMER,,4154935434,,yes,1
LARIMER,,4154935435,,yes,1
LARIMER,,4154935436,,yes,1
LARIMER,,4154935437,,yes,1
LARIMER,,4154935438,,yes,1
LARIMER,,4154935439,,yes,1
LARIMER,,4154935440,,yes,1
LARIMER,,4154935441,,yes,1
LARIMER,,4154935804,,yes,1
LARIMER,,4155135401,,yes,2
LARIMER,,4155135402,,yes,2
LARIMER,,4155135403,,yes,2
LARIMER,,4155135404,,yes,2
LARIMER,,4155135405,,yes,2
LARIMER,,4155135406,,yes,2
LARIMER,,4155135408,,yes,2
LARIMER,,4155135409,,yes,2
LARIMER,,4155135410,,yes,2
LARIMER,,4155135411,,yes,2
LARIMER,,4155135412,,yes,2
LARIMER,,4155135413,,yes,2
LARIMER,,4155135414,,yes,2
LARIMER,,4155135415,,yes,2
LARIMER,,4155135416,,yes,2
LARIMER,,4155135417,,yes,2
LARIMER,,4155135418,,yes,2
LARIMER,,4155135419,,yes,2
LARIMER,,4155135420,,yes,2
LARIMER,,4155135421,,yes,2
LARIMER,,4155135422,,yes,2
LARIMER,,4155135423,,yes,2
LARIMER,,4155135424,,yes,2
LARIMER,,4155135425,,yes,2
LARIMER,,4155135426,,yes,2
LARIMER,,4155135427,,yes,2
LARIMER,,4155135428,,yes,2
LARIMER,,4155135429,,yes,2
LARIMER,,4155135430,,yes,2
LARIMER,,4155135431,,yes,2
LARIMER,,4155135432,,yes,2
LARIMER,,4155135433,,yes,2
LARIMER,,4155135434,,yes,2
LARIMER,,4155135436,,yes,2
LARIMER,,4155135501,,yes,1
LARIMER,,4155135502,,yes,1
LARIMER,,4155135503,,yes,1
LARIMER,,4155135504,,yes,3
LARIMER,,4155135505,,yes,1
LARIMER,,4155135506,,yes,1
LARIMER,,4155135507,,yes,1
LARIMER,,4155135508,,yes,1
LARIMER,,4155135509,,yes,1
LARIMER,,4155135510,,yes,1
LARIMER,,4155135511,,yes,1
LARIMER,,4155135512,,yes,1
LARIMER,,4155135513,,yes,1
LARIMER,,4155135514,,yes,1
LARIMER,,4155135515,,yes,1
LARIMER,,4155135516,,yes,1
LARIMER,,4155135517,,yes,1
LARIMER,,4155135518,,yes,1
LARIMER,,4155135519,,yes,1
LARIMER,,4155135520,,yes,1
LARIMER,,4155135521,,yes,1
LARIMER,,4155135522,,yes,1
LARIMER,,4155135523,,yes,1
LARIMER,,4155135524,,yes,1
LARIMER,,4155135525,,yes,1
LARIMER,,4155135526,,yes,1
LARIMER,,4155135527,,yes,1
LARIMER,,4155135528,,yes,1
LARIMER,,4155135529,,yes,1
LARIMER,,4155135530,,yes,1
LARIMER,,4155135531,,yes,1
LARIMER,,4155135532,,yes,1
LARIMER,,4155135533,,yes,1
LARIMER,,4155135534,,yes,1
LARIMER,,4155135535,,yes,1
LARIMER,,4155135536,,yes,1
LARIMER,,4155135537,,yes,1
LARIMER,,4155135538,,yes,1
LARIMER,,4155135539,,yes,1
LARIMER,,4155135805,,yes,1
LARIMER,,4155235601,,yes,1
LARIMER,,4155235602,,yes,1
LARIMER,,4155235603,,yes,1
LARIMER,,4155235806,,yes,1
LARIMER,,4155335701,,yes,1
LARIMER,,4155335807,,yes,1
LARIMER,,4156535201,,yes,2
LARIMER,,4156535202,,yes,2
LARIMER,,4156535203,,yes,2
LARIMER,,4156535204,,yes,2
LARIMER,,4156535208,,yes,2
LARIMER,,4156535500,,yes,2
LARIMER,,4156535503,,yes,2
LARIMER,,42,,yes,1
LARIMER,,4236535205,,yes,2
LARIMER,,4236535604,,yes,2
LARIMER,,4236535605,,yes,2
LARIMER,,4236535606,,yes,2
LARIMER,,4236535607,,yes,2
LARIMER,,4236535608,,yes,2
LARIMER,,4236535691,,yes,2
LARIMER,,43,,yes,1
LARIMER,,44,,yes,1
LARIMER,,45,,yes,1
LARIMER,,4999935999,,yes,1
LARIMER,,5,,yes,1
LARIMER,,50,,yes,1
LARIMER,,6,,yes,1
LARIMER,,7,,yes,1
LARIMER,,8,,yes,1
LARIMER,,8236435505,,yes,2
LARIMER,,8236435506,,yes,2
LARIMER,,8236435510,,yes,2
LARIMER,,8236435511,,yes,2
LARIMER,,8236435512,,yes,2
LARIMER,,8236435513,,yes,2
LARIMER,,8236535501,,yes,2
LARIMER,,8236535502,,yes,2
LARIMER,,9,,yes,1
LARIMER,,990,,yes,1
LARIMER,,9999,,yes,1
LARIMER,,Absentee,,yes,1
LARIMER,,American Legion Post,,yes,1
LARIMER,,BW Pickell Equine Center,,yes,1
LARIMER,,Center Community Church,,yes,1
LARIMER,,Collins Street Facility,,yes,1
LARIMER,,Early Voting,,yes,1
LARIMER,,Early-Estes Park,,yes,1
LARIMER,,Early-Fort Collins,,yes,1
LARIMER,,Early-Loveland,,yes,1
LARIMER,,Early-Mall,,yes,1
LARIMER,,eather Community Library,,yes,1
LARIMER,,ermore Elementary School,,yes,1
LARIMER,,Estes Park Holiday Inn,,yes,1
LARIMER,,Evangelical Free Church,,yes,1
LARIMER,,Faith Evangelical Church,,yes,1
LARIMER,,horn Presbyterian Church,,yes,1
LARIMER,,ineyard Christian Church,,yes,1
LARIMER,,it View Community Church,,yes,1
LARIMER,,k Holiday Inn State Room,,yes,1
LARIMER,,mony Presbyterian Church,,yes,1
LARIMER,,nt Olive Lutheran Church,,yes,1
LARIMER,,oliday Inn Colorado Room,,yes,1
LARIMER,,Plaza Inn,,yes,1
LARIMER,,PROV HD 49,,yes,1
LARIMER,,PROV HD 51,,yes,1
LARIMER,,PROV HD 52,,yes,1
LARIMER,,PROV HD 53,,yes,1
LARIMER,,PROV SD 14,,yes,1
LARIMER,,Provisional,,yes,5
LARIMER,,rch of the Good Shepherd,,yes,1
LARIMER,,Redeemer Lutheran Church,,yes,1
LARIMER,,River of Life Fellowship,,yes,1
LARIMER,,Spring Convenant Church,,yes,1
LARIMER,,The Ranch,,yes,1
LARIMER,,Timberline Church,,yes,1
LARIMER,,Trinity Lutheran Church,,yes,1
LARIMER,,United Methodist Church,,yes,1
LARIMER,,Wayside Inn,,yes,1
LAS ANIMAS,,3026436001,,yes,3
LAS ANIMAS,,3026436002,,yes,3
LAS ANIMAS,,3026436003,,yes,3
LAS ANIMAS,,3026436004,,yes,3
LAS ANIMAS,,3026436005,,yes,3
LAS ANIMAS,,3026436006,,yes,3
LAS ANIMAS,,3026436007,,yes,3
LAS ANIMAS,,3026436008,,yes,3
LAS ANIMAS,,3026436009,,yes,3
LAS ANIMAS,,3026436010,,yes,3
LAS ANIMAS,,3026436011,,yes,3
LAS ANIMAS,,3026436012,,yes,3
LAS ANIMAS,,3026436013,,yes,3
LAS ANIMAS,,3026436014,,yes,3
LAS ANIMAS,,3026436015,,yes,3
LAS ANIMAS,,3026436016,,yes,3
LAS ANIMAS,,3026436960,,yes,1
LAS ANIMAS,,3026436960 Early,,yes,1
LAS ANIMAS,,3026436970,,yes,1
LAS ANIMAS,,3026436970 Absentee,,yes,1
LAS ANIMAS,,3354736001,,yes,2
LAS ANIMAS,,3354736002,,yes,2
LAS ANIMAS,,3354736003,,yes,2
LAS ANIMAS,,3354736004,,yes,2
LAS ANIMAS,,3354736005,,yes,2
LAS ANIMAS,,3354736006,,yes,2
LAS ANIMAS,,3354736007,,yes,2
LAS ANIMAS,,3999936999,,yes,2
LAS ANIMAS,,4356436001,,yes,5
LAS ANIMAS,,4356436002,,yes,5
LAS ANIMAS,,4356436003,,yes,5
LAS ANIMAS,,4356436004,,yes,5
LAS ANIMAS,,4356436005,,yes,5
LAS ANIMAS,,4356436006,,yes,5
LAS ANIMAS,,4356436007,,yes,5
LAS ANIMAS,,4356436008,,yes,5
LAS ANIMAS,,4356436009,,yes,5
LAS ANIMAS,,4356436010,,yes,5
LAS ANIMAS,,4356436011,,yes,5
LAS ANIMAS,,4356436012,,yes,5
LAS ANIMAS,,4356436013,,yes,5
LAS ANIMAS,,4356436014,,yes,5
LAS ANIMAS,,4356436015,,yes,5
LAS ANIMAS,,4356436016,,yes,5
LAS ANIMAS,,980,,yes,1
LAS ANIMAS,,990,,yes,1
LAS ANIMAS,,Provisional,,yes,1
LINCOLN,,22,,yes,1
LINCOLN,,23,,yes,1
LINCOLN,,24,,yes,1
LINCOLN,,25,,yes,1
LINCOLN,,26,,yes,1
LINCOLN,,4016337001,,yes,3
LINCOLN,,4016337002,,yes,3
LINCOLN,,4016337003,,yes,3
LINCOLN,,4016337004,,yes,3
LINCOLN,,4016337005,,yes,3
LINCOLN,,4016337006,,yes,3
LINCOLN,,4016337007,,yes,3
LINCOLN,,4016337008,,yes,2
LINCOLN,,4016337009,,yes,3
LINCOLN,,4016337010,,yes,3
LINCOLN,,4016337011,,yes,2
LINCOLN,,4016337012,,yes,2
LINCOLN,,4016337013,,yes,3
LINCOLN,,4016337960,,yes,1
LINCOLN,,4016337960 Early,,yes,1
LINCOLN,,4016337970,,yes,1
LINCOLN,,4016337970 Absentee,,yes,1
LINCOLN,,4016437001,,yes,5
LINCOLN,,4016437002,,yes,5
LINCOLN,,4016437003,,yes,5
LINCOLN,,4016437004,,yes,5
LINCOLN,,4016437005,,yes,5
LINCOLN,,4016437006,,yes,5
LINCOLN,,4016437007,,yes,5
LINCOLN,,4016437008,,yes,5
LINCOLN,,4016437009,,yes,5
LINCOLN,,4016437010,,yes,5
LINCOLN,,4016437011,,yes,5
LINCOLN,,4016437012,,yes,5
LINCOLN,,4016437013,,yes,5
LINCOLN,,4355637001,,yes,2
LINCOLN,,4355637002,,yes,2
LINCOLN,,4355637003,,yes,2
LINCOLN,,4355637004,,yes,2
LINCOLN,,4355637005,,yes,2
LINCOLN,,4355637006,,yes,2
LINCOLN,,4355637007,,yes,2
LINCOLN,,4355637008,,yes,2
LINCOLN,,4355637009,,yes,2
LINCOLN,,4355637010,,yes,2
LINCOLN,,4355637011,,yes,2
LINCOLN,,4355637012,,yes,2
LINCOLN,,4355637013,,yes,2
LINCOLN,,4999937999,,yes,1
LINCOLN,,980,,yes,1
LINCOLN,,990,,yes,1
LINCOLN,,Provisional,,yes,1
LOGAN,,4016338001,,yes,2
LOGAN,,4016338002,,yes,2
LOGAN,,4016338003,,yes,2
LOGAN,,4016338004,,yes,2
LOGAN,,4016338005,,yes,2
LOGAN,,4016338006,,yes,2
LOGAN,,4016338007,,yes,2
LOGAN,,4016338008,,yes,2
LOGAN,,4016338009,,yes,2
LOGAN,,4016338010,,yes,2
LOGAN,,4016338011,,yes,2
LOGAN,,4016338012,,yes,2
LOGAN,,4016338013,,yes,2
LOGAN,,4016338014,,yes,2
LOGAN,,4016338015,,yes,2
LOGAN,,4016338016,,yes,2
LOGAN,,4016538001,,yes,8
LOGAN,,4016538002,,yes,8
LOGAN,,4016538003,,yes,8
LOGAN,,4016538004,,yes,8
LOGAN,,4016538005,,yes,8
LOGAN,,4016538006,,yes,8
LOGAN,,4016538007,,yes,8
LOGAN,,4016538008,,yes,8
LOGAN,,4016538009,,yes,8
LOGAN,,4016538010,,yes,8
LOGAN,,4016538011,,yes,8
LOGAN,,4016538012,,yes,8
LOGAN,,4016538013,,yes,8
LOGAN,,4016538014,,yes,8
LOGAN,,4016538015,,yes,8
LOGAN,,4016538016,,yes,8
LOGAN,,4016538017 Absentee,,yes,1
LOGAN,,4016538018 Early,,yes,1
LOGAN,,4016538019 Provisional,,yes,1
LOGAN,,4999938999,,yes,1
LOGAN,,960,,yes,1
LOGAN,,970,,yes,1
LOGAN,,980,,yes,1
LOGAN,,990,,yes,1
LOGAN,,Provisional,,yes,1
MESA,,3075439001,,yes,10
MESA,,3075439002,,yes,10
MESA,,3075439003,,yes,10
MESA,,3075439004,,yes,10
MESA,,3075439005,,yes,10
MESA,,3075439006,,yes,10
MESA,,3075439007,,yes,10
MESA,,3075439008,,yes,10
MESA,,3075439009,,yes,10
MESA,,3075439010,,yes,10
MESA,,3075439011,,yes,10
MESA,,3075439012,,yes,10
MESA,,3075439013,,yes,10
MESA,,3075439014,,yes,10
MESA,,3075439015,,yes,10
MESA,,3075439016,,yes,10
MESA,,3075439017,,yes,10
MESA,,3075439018,,yes,10
MESA,,3075439019,,yes,10
MESA,,3075439020,,yes,10
MESA,,3075439021,,yes,10
MESA,,3075439022,,yes,10
MESA,,3075439023,,yes,10
MESA,,3075439024,,yes,10
MESA,,3075439025,,yes,10
MESA,,3075439026,,yes,10
MESA,,3075439027,,yes,10
MESA,,3075439028,,yes,10
MESA,,3075439029,,yes,10
MESA,,3075439030,,yes,5
MESA,,3075439031,,yes,5
MESA,,3075439032,,yes,3
MESA,,3075439033,,yes,3
MESA,,3075439034,,yes,3
MESA,,3075439035,,yes,3
MESA,,3075539030,,yes,5
MESA,,3075539031,,yes,5
MESA,,3075539032,,yes,5
MESA,,3075539033,,yes,5
MESA,,3075539034,,yes,5
MESA,,3075539035,,yes,5
MESA,,3075539036,,yes,8
MESA,,3075539037,,yes,8
MESA,,3075539038,,yes,8
MESA,,3075539039,,yes,8
MESA,,3075539040,,yes,8
MESA,,3075539041,,yes,8
MESA,,3075539042,,yes,8
MESA,,3075539043,,yes,8
MESA,,3075539044,,yes,8
MESA,,3075539045,,yes,8
MESA,,3075539046,,yes,8
MESA,,3075539047,,yes,8
MESA,,3075539048,,yes,8
MESA,,3075539049,,yes,8
MESA,,3075539050,,yes,8
MESA,,3075539051,,yes,8
MESA,,3075539052,,yes,8
MESA,,3075539053,,yes,8
MESA,,3075539054,,yes,8
MESA,,3075539055,,yes,10
MESA,,3075539056,,yes,10
MESA,,3075539057,,yes,10
MESA,,3075539058,,yes,5
MESA,,3075539059,,yes,5
MESA,,3075539060,,yes,5
MESA,,3075539061,,yes,5
MESA,,3075539062,,yes,5
MESA,,3075539063,,yes,5
MESA,,3075539064,,yes,5
MESA,,3075539065,,yes,5
MESA,,3075539066,,yes,5
MESA,,3075539067,,yes,5
MESA,,3075539068,,yes,5
MESA,,3075539069,,yes,5
MESA,,3075539070,,yes,5
MESA,,3075539071,,yes,5
MESA,,3075539072,,yes,5
MESA,,3075539073,,yes,5
MESA,,3075539074,,yes,5
MESA,,3075539075,,yes,5
MESA,,3075539076,,yes,5
MESA,,3075539077,,yes,5
MESA,,3075539078,,yes,5
MESA,,3075539079,,yes,5
MESA,,3075539080,,yes,5
MESA,,3075539081,,yes,5
MESA,,3075539082,,yes,5
MESA,,3075539083,,yes,2
MESA,,3075539084,,yes,2
MESA,,3075539085,,yes,2
MESA,,3075539086,,yes,2
MESA,,3075539087,,yes,2
MESA,,3075539088,,yes,2
MESA,,3075539089,,yes,2
MESA,,3075539090,,yes,2
MESA,,3999939999,,yes,2
MESA,,83,,yes,1
MESA,,84,,yes,1
MESA,,990,,yes,1
MESA,,PROV HD 54,,yes,1
MESA,,PROV HD 55,,yes,1
MESA,,Provisional,,yes,1
MINERAL,,3056240001,,yes,3
MINERAL,,3056240960,,yes,1
MINERAL,,3056240970,,yes,1
MINERAL,,3066240001,,yes,2
MINERAL,,3356240001,,yes,5
MINERAL,,3999940999,,yes,2
MINERAL,,980,,yes,1
MINERAL,,990,,yes,1
MINERAL,,Provisional,,yes,1
MOFFAT,,3082641001,,yes,2
MOFFAT,,3082641002,,yes,2
MOFFAT,,3082641003,,yes,2
MOFFAT,,3082641004,,yes,2
MOFFAT,,3082641005,,yes,2
MOFFAT,,3082641006,,yes,2
MOFFAT,,3082641007,,yes,2
MOFFAT,,3082641008,,yes,2
MOFFAT,,3082641009,,yes,2
MOFFAT,,3082641010,,yes,2
MOFFAT,,3082641011,,yes,2
MOFFAT,,3082641012,,yes,2
MOFFAT,,3082641013,,yes,2
MOFFAT,,3085741001,,yes,8
MOFFAT,,3085741002,,yes,8
MOFFAT,,3085741003,,yes,8
MOFFAT,,3085741004,,yes,7
MOFFAT,,3085741005,,yes,8
MOFFAT,,3085741006,,yes,8
MOFFAT,,3085741007,,yes,8
MOFFAT,,3085741008,,yes,8
MOFFAT,,3085741009,,yes,8
MOFFAT,,3085741010,,yes,8
MOFFAT,,3085741011,,yes,8
MOFFAT,,3085741012,,yes,8
MOFFAT,,3085741013,,yes,8
MOFFAT,,3999941999,,yes,1
MOFFAT,,800,,yes,1
MOFFAT,,801,,yes,1
MOFFAT,,802,,yes,1
MOFFAT,,803,,yes,1
MOFFAT,,960,,yes,1
MOFFAT,,970,,yes,1
MOFFAT,,980,,yes,1
MOFFAT,,990,,yes,1
MOFFAT,,Absentee,,yes,1
MOFFAT,,Early,,yes,1
MOFFAT,,Provisional,,yes,2
MONTEZUMA,,3065842001,,yes,10
MONTEZUMA,,3065842002,,yes,8
MONTEZUMA,,3065842003,,yes,10
MONTEZUMA,,3065842004,,yes,10
MONTEZUMA,,3065842005,,yes,8
MONTEZUMA,,3065842006,,yes,8
MONTEZUMA,,3065842007,,yes,5
MONTEZUMA,,3065842008,,yes,5
MONTEZUMA,,3065842009,,yes,5
MONTEZUMA,,3065842010,,yes,5
MONTEZUMA,,3065842011,,yes,5
MONTEZUMA,,3065942002,,yes,2
MONTEZUMA,,3065942005,,yes,2
MONTEZUMA,,3065942006,,yes,2
MONTEZUMA,,3065942007,,yes,5
MONTEZUMA,,3065942008,,yes,5
MONTEZUMA,,3065942009,,yes,5
MONTEZUMA,,3065942010,,yes,5
MONTEZUMA,,3065942011,,yes,5
MONTEZUMA,,3065942012,,yes,2
MONTEZUMA,,3999942999,,yes,2
MONTEZUMA,,960,,yes,1
MONTEZUMA,,970,,yes,1
MONTEZUMA,,980,,yes,1
MONTEZUMA,,990,,yes,1
MONTEZUMA,,Absentee,,yes,1
MONTEZUMA,,Early,,yes,1
