precinct_id,vap_18plus,white_vap,black_vap,hispanic_vap,native_vap,asian_vap,pacific_vap,multiracial_vap,white_vap_pct,black_vap_pct,hispanic_vap_pct,native_vap_pct,asian_vap_pct,pacific_vap_pct,multiracial_vap_pct
BROOMFIELD - 014030,899,549,0,324,0,0,5,53,61.07,0.0,36.04,0.0,0.0,0.56,5.9
BROOMFIELD - 014031,1090,880,0,107,0,88,0,19,80.73,0.0,9.82,0.0,8.07,0.0,1.74
BROOMFIELD - 014032,2187,1712,48,159,0,163,0,63,78.28,2.19,7.27,0.0,7.45,0.0,2.88
BROOMFIELD - 014033,1762,1473,55,146,0,69,0,61,83.6,3.12,8.29,0.0,3.92,0.0,3.46
BROOMFIELD - 014034,679,665,8,8,0,17,0,0,97.94,1.18,1.18,0.0,2.5,0.0,0.0
BROOMFIELD - 014035,1824,1784,0,19,0,0,0,21,97.81,0.0,1.04,0.0,0.0,0.0,1.15
BROOMFIELD - 014036,3239,2687,49,185,0,256,0,43,82.96,1.51,5.71,0.0,7.9,0.0,1.33
BROOMFIELD - 014037,2032,1284,146,368,0,122,0,112,63.19,7.19,18.11,0.0,6.0,0.0,5.51
CHAFFEE - 015001,1974,1895,0,70,0,16,0,11,96.0,0.0,3.55,0.0,0.81,0.0,0.56
CHAFFEE - 015002,1807,1588,4,129,0,0,0,71,87.88,0.22,7.14,0.0,0.0,0.0,3.93
CHAFFEE - 015003,3499,2751,242,434,19,0,0,54,78.62,6.92,12.4,0.54,0.0,0.0,1.54
CHAFFEE - 015004,1193,1108,0,62,0,12,0,9,92.88,0.0,5.2,0.0,1.01,0.0,0.75
CHAFFEE - 015005,2076,1743,0,263,5,2,0,62,83.96,0.0,12.67,0.24,0.1,0.0,2.99
CHAFFEE - 015006,1691,1522,0,72,0,4,0,98,90.01,0.0,4.26,0.0,0.24,0.0,5.8
CHAFFEE - 015007,1817,1606,0,120,0,0,0,99,88.39,0.0,6.6,0.0,0.0,0.0,5.45
CHAFFEE - 015008,1635,1364,0,131,3,4,0,115,83.43,0.0,8.01,0.18,0.24,0.0,7.03
CHAFFEE - 015009,1384,1092,0,193,15,5,0,83,78.9,0.0,13.95,1.08,0.36,0.0,6.0
CHEYENNE - 017001,139,116,2,18,0,0,0,0,83.45,1.44,12.95,0.0,0.0,0.0,0.0
CHEYENNE - 017002,365,317,8,26,0,0,0,14,86.85,2.19,7.12,0.0,0.0,0.0,3.84
CHEYENNE - 017003,456,370,0,36,0,0,6,39,81.14,0.0,7.89,0.0,0.0,1.32,8.55
CHEYENNE - 017004,294,235,21,23,0,0,3,20,79.93,7.14,7.82,0.0,0.0,1.02,6.8
CHEYENNE - 017005,61,57,0,1,0,0,1,2,93.44,0.0,1.64,0.0,0.0,1.64,3.28
CLEAR CREEK - 019001,1063,932,0,90,10,23,0,8,87.68,0.0,8.47,0.94,2.16,0.0,0.75
CLEAR CREEK - 019002,546,477,4,34,4,0,0,15,87.36,0.73,6.23,0.73,0.0,0.0,2.75
CLEAR CREEK - 019003,607,512,2,83,5,5,0,11,84.35,0.33,13.67,0.82,0.82,0.0,1.81
CLEAR CREEK - 019004,1096,1017,0,50,5,0,0,9,92.79,0.0,4.56,0.46,0.0,0.0,0.82
CLEAR CREEK - 019005,938,861,0,64,19,0,0,15,91.79,0.0,6.82,2.03,0.0,0.0,1.6
CLEAR CREEK - 019006,576,522,0,21,0,0,0,7,90.62,0.0,3.65,0.0,0.0,0.0,1.22
CLEAR CREEK - 019007,1245,1111,0,23,18,98,0,18,89.24,0.0,1.85,1.45,7.87,0.0,1.45
CLEAR CREEK - 019008,795,753,0,33,0,9,0,2,94.72,0.0,4.15,0.0,1.13,0.0,0.25
CLEAR CREEK - 019009,970,891,0,59,4,7,0,5,91.86,0.0,6.08,0.41,0.72,0.0,0.52
CONEJOS - 021001,467,89,0,367,0,0,0,0,19.06,0.0,78.59,0.0,0.0,0.0,0.0
CONEJOS - 021002,628,302,0,316,0,0,0,28,48.09,0.0,50.32,0.0,0.0,0.0,4.46
CONEJOS - 021003,519,321,0,204,0,0,0,0,61.85,0.0,39.31,0.0,0.0,0.0,0.0
CONEJOS - 021004,443,81,0,362,0,0,0,0,18.28,0.0,81.72,0.0,0.0,0.0,0.0
CONEJOS - 021005,549,222,0,292,30,0,0,6,40.44,0.0,53.19,5.46,0.0,0.0,1.09
CONEJOS - 021006,774,363,0,373,20,0,0,21,46.9,0.0,48.19,2.58,0.0,0.0,2.71
CONEJOS - 021007,195,94,0,96,0,0,0,5,48.21,0.0,49.23,0.0,0.0,0.0,2.56
CONEJOS - 021008,915,536,0,319,18,23,0,17,58.58,0.0,34.86,1.97,2.51,0.0,1.86
CONEJOS - 021009,499,280,0,203,0,0,0,0,56.11,0.0,40.68,0.0,0.0,0.0,0.0
CONEJOS - 021010,510,244,0,234,5,0,0,28,47.84,0.0,45.88,0.98,0.0,0.0,5.49
COSTILLA - 023001,178,35,6,139,0,0,0,0,19.66,3.37,78.09,0.0,0.0,0.0,0.0
COSTILLA - 023002,298,28,0,258,0,0,0,16,9.4,0.0,86.58,0.0,0.0,0.0,5.37
COSTILLA - 023003,219,26,0,191,0,0,0,6,11.87,0.0,87.21,0.0,0.0,0.0,2.74
COSTILLA - 023004,336,75,5,255,0,0,0,0,22.32,1.49,75.89,0.0,0.0,0.0,0.0
COSTILLA - 023005,318,176,0,114,0,0,0,34,55.35,0.0,35.85,0.0,0.0,0.0,10.69
COSTILLA - 023006,201,79,0,104,0,0,0,3,39.3,0.0,51.74,0.0,0.0,0.0,1.49
COSTILLA - 023007,803,447,11,317,0,0,0,27,55.67,1.37,39.48,0.0,0.0,0.0,3.36
COSTILLA - 023008,454,267,13,122,0,34,0,19,58.81,2.86,26.87,0.0,7.49,0.0,4.19
CROWLEY - 025001,1691,1095,124,341,48,25,10,27,64.75,7.33,20.17,2.84,1.48,0.59,1.6
CROWLEY - 025002,534,314,0,126,54,7,0,19,58.8,0.0,23.6,10.11,1.31,0.0,3.56
CROWLEY - 025003,539,295,52,173,14,1,0,24,54.73,9.65,32.1,2.6,0.19,0.0,4.45
CROWLEY - 025004,495,328,5,147,0,0,0,38,66.26,1.01,29.7,0.0,0.0,0.0,7.68
CROWLEY - 025005,1155,480,165,427,78,11,6,2,41.56,14.29,36.97,6.75,0.95,0.52,0.17
CROWLEY - 025006,431,248,0,133,8,1,1,18,57.54,0.0,30.86,1.86,0.23,0.23,4.18
CUSTER - 027001,2313,2132,0,79,0,34,0,104,92.17,0.0,3.42,0.0,1.47,0.0,4.5
CUSTER - 027002,603,573,0,0,0,0,0,0,95.02,0.0,0.0,0.0,0.0,0.0,0.0
CUSTER - 027003,1563,1394,0,86,0,20,0,57,89.19,0.0,5.5,0.0,1.28,0.0,3.65
DELTA - 029001,1800,1284,78,362,28,0,0,31,71.33,4.33,20.11,1.56,0.0,0.0,1.72
DELTA - 029002,1109,843,0,200,20,24,0,14,76.01,0.0,18.03,1.8,2.16,0.0,1.26
DELTA - 029003,1367,856,18,423,11,49,0,26,62.62,1.32,30.94,0.8,3.58,0.0,1.9
DELTA - 029004,1625,1202,0,303,0,8,0,101,73.97,0.0,18.65,0.0,0.49,0.0,6.22
DELTA - 029005,785,716,0,71,0,0,0,6,91.21,0.0,9.04,0.0,0.0,0.0,0.76
DELTA - 029006,1304,1074,0,208,1,0,0,23,82.36,0.0,15.95,0.08,0.0,0.0,1.76
DELTA - 029007,1196,929,0,264,5,0,0,0,77.68,0.0,22.07,0.42,0.0,0.0,0.0
DELTA - 029008,1440,1273,0,103,0,0,0,51,88.4,0.0,7.15,0.0,0.0,0.0,3.54
DELTA - 029009,1334,1222,4,89,0,12,0,9,91.6,0.3,6.67,0.0,0.9,0.0,0.67
DELTA - 029010,1275,1126,0,130,0,1,12,5,88.31,0.0,10.2,0.0,0.08,0.94,0.39
DELTA - 029011,1180,1096,0,67,0,0,2,17,92.88,0.0,5.68,0.0,0.0,0.17,1.44
DELTA - 029012,969,893,28,34,7,0,0,11,92.16,2.89,3.51,0.72,0.0,0.0,1.14
DELTA - 029013,953,881,0,48,0,10,0,4,92.44,0.0,5.04,0.0,1.05,0.0,0.42
DELTA - 029014,1258,1242,0,8,0,0,0,12,98.73,0.0,0.64,0.0,0.0,0.0,0.95
DELTA - 029015,1629,1579,0,66,0,0,0,9,96.93,0.0,4.05,0.0,0.0,0.0,0.55
DELTA - 029016,1105,955,0,162,0,0,0,6,86.43,0.0,14.66,0.0,0.0,0.0,0.54
DELTA - 029017,1548,1228,0,213,0,12,0,71,79.33,0.0,13.76,0.0,0.78,0.0,4.59
DELTA - 029018,1255,1129,34,77,0,0,0,18,89.96,2.71,6.14,0.0,0.0,0.0,1.43
DELTA - 029019,1130,1032,13,62,0,0,0,28,91.33,1.15,5.49,0.0,0.0,0.0,2.48
DELTA - 029020,923,832,0,60,0,0,0,24,90.14,0.0,6.5,0.0,0.0,0.0,2.6
DENVER - 031101,2274,492,64,1628,0,58,0,27,21.64,2.81,71.59,0.0,2.55,0.0,1.19
DENVER - 031102,2005,459,124,1273,11,119,0,47,22.89,6.18,63.49,0.55,5.94,0.0,2.34
DENVER - 031103,1819,583,21,1021,0,52,0,148,32.05,1.15,56.13,0.0,2.86,0.0,8.14
DENVER - 031104,1943,739,27,902,0,205,0,64,38.03,1.39,46.42,0.0,10.55,0.0,3.29
DENVER - 031105,1586,678,0,830,9,63,4,0,42.75,0.0,52.33,0.57,3.97,0.25,0.0
DENVER - 031106,1643,1030,0,567,0,48,0,0,62.69,0.0,34.51,0.0,2.92,0.0,0.0
DENVER - 031107,2138,779,23,1174,0,106,0,56,36.44,1.08,54.91,0.0,4.96,0.0,2.62
DENVER - 031108,1739,714,44,843,0,54,0,55,41.06,2.53,48.48,0.0,3.11,0.0,3.16
DENVER - 031109,1451,284,190,865,0,102,0,16,19.57,13.09,59.61,0.0,7.03,0.0,1.1
DENVER - 031110,1432,1059,13,251,0,65,0,56,73.95,0.91,17.53,0.0,4.54,0.0,3.91
DENVER - 031111,2087,1252,10,722,0,30,0,90,59.99,0.48,34.6,0.0,1.44,0.0,4.31
DENVER - 031112,1302,894,60,336,12,28,0,0,68.66,4.61,25.81,0.92,2.15,0.0,0.0
DENVER - 031113,1169,566,0,480,0,80,0,20,48.42,0.0,41.06,0.0,6.84,0.0,1.71
DENVER - 031114,1337,784,0,463,0,97,0,0,58.64,0.0,34.63,0.0,7.26,0.0,0.0
DENVER - 031115,560,214,0,293,0,15,0,26,38.21,0.0,52.32,0.0,2.68,0.0,4.64
DENVER - 031116,1362,727,0,600,7,13,0,3,53.38,0.0,44.05,0.51,0.95,0.0,0.22
DENVER - 031117,1309,604,4,517,0,200,0,4,46.14,0.31,39.5,0.0,15.28,0.0,0.31
DENVER - 031118,2448,1252,61,1116,0,0,0,19,51.14,2.49,45.59,0.0,0.0,0.0,0.78
DENVER - 031119,2475,822,0,1340,0,182,0,131,33.21,0.0,54.14,0.0,7.35,0.0,5.29
DENVER - 031120,2064,1454,31,479,36,16,0,48,70.45,1.5,23.21,1.74,0.78,0.0,2.33
DENVER - 031121,1358,850,0,368,0,69,0,63,62.59,0.0,27.1,0.0,5.08,0.0,4.64
DENVER - 031122,1559,929,9,448,5,79,0,46,59.59,0.58,28.74,0.32,5.07,0.0,2.95
DENVER - 031123,1978,1546,50,342,0,20,0,63,78.16,2.53,17.29,0.0,1.01,0.0,3.19
DENVER - 031124,1473,1122,14,202,0,115,0,36,76.17,0.95,13.71,0.0,7.81,0.0,2.44
DENVER - 031125,1492,1103,10,216,0,91,0,44,73.93,0.67,14.48,0.0,6.1,0.0,2.95
DENVER - 031126,1653,1276,15,234,0,73,0,65,77.19,0.91,14.16,0.0,4.42,0.0,3.93
DENVER - 031127,2118,1607,130,321,0,34,0,35,75.87,6.14,15.16,0.0,1.61,0.0,1.65
DENVER - 031128,810,574,0,215,0,14,0,0,70.86,0.0,26.54,0.0,1.73,0.0,0.0
DENVER - 031129,674,497,0,117,0,50,0,10,73.74,0.0,17.36,0.0,7.42,0.0,1.48
DENVER - 031130,1652,892,55,468,0,104,0,133,54.0,3.33,28.33,0.0,6.3,0.0,8.05
DENVER - 031131,1314,1023,42,154,0,81,0,14,77.85,3.2,11.72,0.0,6.16,0.0,1.07
DENVER - 031132,1483,1160,0,97,0,187,0,39,78.22,0.0,6.54,0.0,12.61,0.0,2.63
DENVER - 031201,2615,1981,55,403,0,83,0,109,75.76,2.1,15.41,0.0,3.17,0.0,4.17
DENVER - 031202,2123,1502,94,443,0,50,0,51,70.75,4.43,20.87,0.0,2.36,0.0,2.4
DENVER - 031203,1252,957,66,114,0,32,0,50,76.44,5.27,9.11,0.0,2.56,0.0,3.99
DENVER - 031204,2051,1414,167,332,0,31,0,92,68.94,8.14,16.19,0.0,1.51,0.0,4.49
DENVER - 031205,1490,1104,182,100,0,27,0,75,74.09,12.21,6.71,0.0,1.81,0.0,5.03
DENVER - 031206,1977,1612,80,187,0,22,0,85,81.54,4.05,9.46,0.0,1.11,0.0,4.3
DENVER - 031207,1731,1260,84,279,0,15,4,93,72.79,4.85,16.12,0.0,0.87,0.23,5.37
DENVER - 031208,1938,1440,77,230,0,11,0,186,74.3,3.97,11.87,0.0,0.57,0.0,9.6
DENVER - 031209,1434,1246,41,127,0,14,0,0,86.89,2.86,8.86,0.0,0.98,0.0,0.0
DENVER - 031210,1643,1158,122,225,0,55,0,101,70.48,7.43,13.69,0.0,3.35,0.0,6.15
DENVER - 031211,1103,801,37,240,0,11,0,47,72.62,3.35,21.76,0.0,1.0,0.0,4.26
DENVER - 031212,1827,1370,56,215,0,49,0,77,74.99,3.07,11.77,0.0,2.68,0.0,4.21
DENVER - 031213,1352,952,100,249,18,14,0,83,70.41,7.4,18.42,1.33,1.04,0.0,6.14
DENVER - 031214,1326,962,147,76,4,6,49,48,72.55,11.09,5.73,0.3,0.45,3.7,3.62
DENVER - 031215,2283,2068,34,140,2,13,0,23,90.58,1.49,6.13,0.09,0.57,0.0,1.01
DENVER - 031216,1618,1328,27,191,0,43,0,34,82.08,1.67,11.8,0.0,2.66,0.0,2.1
DENVER - 031217,1180,990,22,119,0,26,0,18,83.9,1.86,10.08,0.0,2.2,0.0,1.53
DENVER - 031218,1938,1537,14,197,53,20,0,132,79.31,0.72,10.17,2.73,1.03,0.0,6.81
DENVER - 031219,3025,2804,5,151,0,25,0,45,92.69,0.17,4.99,0.0,0.83,0.0,1.49
DENVER - 031220,2791,1780,51,414,37,72,144,261,63.78,1.83,14.83,1.33,2.58,5.16,9.35
DENVER - 031221,2037,1684,88,168,0,49,0,31,82.67,4.32,8.25,0.0,2.41,0.0,1.52
DENVER - 031222,1226,891,0,196,78,32,0,26,72.68,0.0,15.99,6.36,2.61,0.0,2.12
DENVER - 031223,856,796,0,37,0,14,0,4,92.99,0.0,4.32,0.0,1.64,0.0,0.47
DENVER - 031224,1781,1560,0,134,0,4,0,78,87.59,0.0,7.52,0.0,0.22,0.0,4.38
DENVER - 031225,887,831,0,38,0,13,0,8,93.69,0.0,4.28,0.0,1.47,0.0,0.9
DENVER - 031226,1005,948,0,42,0,12,0,1,94.33,0.0,4.18,0.0,1.19,0.0,0.1
DENVER - 031227,1031,945,5,44,0,31,0,18,91.66,0.48,4.27,0.0,3.01,0.0,1.75
DENVER - 031228,601,534,0,18,0,31,0,17,88.85,0.0,3.0,0.0,5.16,0.0,2.83
DENVER - 031229,1174,972,0,191,0,11,0,0,82.79,0.0,16.27,0.0,0.94,0.0,0.0
DENVER - 031230,862,771,0,43,0,35,0,22,89.44,0.0,4.99,0.0,4.06,0.0,2.55
DENVER - 031231,939,831,4,22,0,61,0,25,88.5,0.43,2.34,0.0,6.5,0.0,2.66
DENVER - 031232,1901,1290,216,347,0,21,0,27,67.86,11.36,18.25,0.0,1.1,0.0,1.42
DENVER - 031233,2604,1999,22,353,0,105,0,130,76.77,0.84,13.56,0.0,4.03,0.0,4.99
DENVER - 031234,1666,1468,6,119,0,37,0,37,88.12,0.36,7.14,0.0,2.22,0.0,2.22
DENVER - 031235,1609,1496,3,71,0,32,0,1,92.98,0.19,4.41,0.0,1.99,0.0,0.06
DENVER - 031236,1150,1055,0,43,0,15,0,35,91.74,0.0,3.74,0.0,1.3,0.0,3.04
DENVER - 031237,2624,1970,63,316,40,71,5,187,75.08,2.4,12.04,1.52,2.71,0.19,7.13
DENVER - 031238,3378,2243,119,603,0,194,0,221,66.4,3.52,17.85,0.0,5.74,0.0,6.54
DENVER - 031239,1476,1098,233,34,19,10,0,77,74.39,15.79,2.3,1.29,0.68,0.0,5.22
DENVER - 031240,1341,876,109,194,0,56,40,57,65.32,8.13,14.47,0.0,4.18,2.98,4.25
DENVER - 031241,1150,916,120,91,3,35,0,18,79.65,10.43,7.91,0.26,3.04,0.0,1.57
DENVER - 031242,1106,910,21,99,6,28,0,9,82.28,1.9,8.95,0.54,2.53,0.0,0.81
DENVER - 031243,1305,1097,3,81,22,26,0,59,84.06,0.23,6.21,1.69,1.99,0.0,4.52
DENVER - 031244,1428,1085,19,175,7,48,0,81,75.98,1.33,12.25,0.49,3.36,0.0,5.67
DENVER - 031245,1373,1044,0,156,0,59,0,114,76.04,0.0,11.36,0.0,4.3,0.0,8.3
DENVER - 031246,1086,987,0,62,0,34,0,6,90.88,0.0,5.71,0.0,3.13,0.0,0.55
DENVER - 031247,1284,852,50,114,0,137,0,110,66.36,3.89,8.88,0.0,10.67,0.0,8.57
DENVER - 031248,1357,1265,16,68,0,0,0,12,93.22,1.18,5.01,0.0,0.0,0.0,0.88
DENVER - 031249,1254,1209,0,65,0,0,0,3,96.41,0.0,5.18,0.0,0.0,0.0,0.24
DENVER - 031250,1108,1034,0,38,0,11,0,2,93.32,0.0,3.43,0.0,0.99,0.0,0.18
DENVER - 031401,1909,1020,27,605,27,163,8,96,53.43,1.41,31.69,1.41,8.54,0.42,5.03
DENVER - 031402,2056,1513,49,316,16,63,8,54,73.59,2.38,15.37,0.78,3.06,0.39,2.63
DENVER - 031403,1360,856,80,351,9,15,8,41,62.94,5.88,25.81,0.66,1.1,0.59,3.01
DENVER - 031404,1372,1048,0,229,0,90,0,15,76.38,0.0,16.69,0.0,6.56,0.0,1.09
DENVER - 031405,1510,1069,50,332,0,35,0,14,70.79,3.31,21.99,0.0,2.32,0.0,0.93
DENVER - 031406,1086,818,0,216,0,16,0,25,75.32,0.0,19.89,0.0,1.47,0.0,2.3
DENVER - 031407,1524,1297,5,169,4,0,0,44,85.1,0.33,11.09,0.26,0.0,0.0,2.89
DENVER - 031408,1549,1345,12,148,0,0,0,54,86.83,0.77,9.55,0.0,0.0,0.0,3.49
DENVER - 031409,1341,1086,0,211,0,0,0,39,80.98,0.0,15.73,0.0,0.0,0.0,2.91
DENVER - 031410,1265,902,0,323,0,10,0,35,71.3,0.0,25.53,0.0,0.79,0.0,2.77
DENVER - 031411,1250,729,26,469,7,35,0,8,58.32,2.08,37.52,0.56,2.8,0.0,0.64
DENVER - 031412,1726,1511,39,126,0,10,0,38,87.54,2.26,7.3,0.0,0.58,0.0,2.2
DENVER - 031413,1795,1487,0,195,0,74,0,56,82.84,0.0,10.86,0.0,4.12,0.0,3.12
DENVER - 031414,1453,1226,27,122,0,9,0,46,84.38,1.86,8.4,0.0,0.62,0.0,3.17
DENVER - 031415,2368,2175,13,103,0,24,0,61,91.85,0.55,4.35,0.0,1.01,0.0,2.58
DENVER - 031416,1586,1317,0,42,0,1,0,226,83.04,0.0,2.65,0.0,0.06,0.0,14.25
DENVER - 031417,1182,980,0,166,0,28,0,12,82.91,0.0,14.04,0.0,2.37,0.0,1.02
DENVER - 031418,2101,1761,32,194,1,43,0,62,83.82,1.52,9.23,0.05,2.05,0.0,2.95
DENVER - 031419,1329,1115,6,136,0,18,0,52,83.9,0.45,10.23,0.0,1.35,0.0,3.91
DENVER - 031420,1607,1228,30,170,0,71,0,76,76.42,1.87,10.58,0.0,4.42,0.0,4.73
DENVER - 031421,1835,1393,30,331,0,42,0,64,75.91,1.63,18.04,0.0,2.29,0.0,3.49
DENVER - 031422,1674,1225,0,306,0,55,0,97,73.18,0.0,18.28,0.0,3.29,0.0,5.79
DENVER - 031423,2209,1334,316,536,0,35,0,29,60.39,14.31,24.26,0.0,1.58,0.0,1.31
DENVER - 031424,2562,1881,62,534,0,29,0,22,73.42,2.42,20.84,0.0,1.13,0.0,0.86
DENVER - 031425,1383,901,57,334,0,49,0,50,65.15,4.12,24.15,0.0,3.54,0.0,3.62
DENVER - 031426,3999,2478,321,793,0,34,10,348,61.97,8.03,19.83,0.0,0.85,0.25,8.7
DENVER - 031427,545,94,218,202,0,13,0,18,17.25,40.0,37.06,0.0,2.39,0.0,3.3
DENVER - 031428,2070,611,33,916,43,2,431,10,29.52,1.59,44.25,2.08,0.1,20.82,0.48
DENVER - 031429,1363,582,42,669,25,48,0,42,42.7,3.08,49.08,1.83,3.52,0.0,3.08
DENVER - 031430,1269,637,44,515,37,4,0,11,50.2,3.47,40.58,2.92,0.32,0.0,0.87
DENVER - 031431,2033,444,17,1475,10,39,0,35,21.84,0.84,72.55,0.49,1.92,0.0,1.72
DENVER - 031432,1338,547,12,731,11,12,0,14,40.88,0.9,54.63,0.82,0.9,0.0,1.05
DENVER - 031433,1498,397,73,994,8,21,0,18,26.5,4.87,66.36,0.53,1.4,0.0,1.2
DENVER - 031434,1775,715,19,888,56,14,0,94,40.28,1.07,50.03,3.15,0.79,0.0,5.3
DENVER - 031435,1369,315,0,1021,0,9,0,25,23.01,0.0,74.58,0.0,0.66,0.0,1.83
DENVER - 031436,2010,378,70,1416,0,98,0,24,18.81,3.48,70.45,0.0,4.88,0.0,1.19
DENVER - 031501,1700,877,31,767,0,25,0,0,51.59,1.82,45.12,0.0,1.47,0.0,0.0
DENVER - 031502,1406,638,145,507,0,92,0,24,45.38,10.31,36.06,0.0,6.54,0.0,1.71
DENVER - 031503,1899,407,154,1315,0,0,0,25,21.43,8.11,69.25,0.0,0.0,0.0,1.32
DENVER - 031504,1312,225,34,1019,23,0,0,9,17.15,2.59,77.67,1.75,0.0,0.0,0.69
DENVER - 031505,1228,564,74,366,0,127,0,84,45.93,6.03,29.8,0.0,10.34,0.0,6.84
DENVER - 031506,1400,932,6,380,0,48,0,31,66.57,0.43,27.14,0.0,3.43,0.0,2.21
DENVER - 031507,1993,1274,166,482,0,13,0,56,63.92,8.33,24.18,0.0,0.65,0.0,2.81
DENVER - 031508,1212,941,0,165,7,26,0,68,77.64,0.0,13.61,0.58,2.15,0.0,5.61
DENVER - 031509,1690,1341,0,226,9,58,0,56,79.35,0.0,13.37,0.53,3.43,0.0,3.31
DENVER - 031510,2194,1188,220,582,39,61,5,99,54.15,10.03,26.53,1.78,2.78,0.23,4.51
DENVER - 031511,1741,1502,4,157,3,33,0,37,86.27,0.23,9.02,0.17,1.9,0.0,2.13
DENVER - 031512,2176,1924,0,125,1,29,0,111,88.42,0.0,5.74,0.05,1.33,0.0,5.1
DENVER - 031513,5157,4134,23,571,0,242,34,150,80.16,0.45,11.07,0.0,4.69,0.66,2.91
DENVER - 031514,2066,1612,71,225,0,14,0,148,78.03,3.44,10.89,0.0,0.68,0.0,7.16
DENVER - 031515,6950,5205,390,900,45,114,0,279,74.89,5.61,12.95,0.65,1.64,0.0,4.01
DENVER - 031516,879,547,0,318,4,0,0,10,62.23,0.0,36.18,0.46,0.0,0.0,1.14
DENVER - 031517,1238,1106,10,20,0,66,0,29,89.34,0.81,1.62,0.0,5.33,0.0,2.34
DENVER - 031518,1581,1151,51,72,0,307,0,14,72.8,3.23,4.55,0.0,19.42,0.0,0.89
DENVER - 031519,2061,1247,404,106,11,110,0,208,60.5,19.6,5.14,0.53,5.34,0.0,10.09
DENVER - 031520,1234,883,37,254,1,4,0,86,71.56,3.0,20.58,0.08,0.32,0.0,6.97
DENVER - 031521,1680,1269,7,316,0,9,0,35,75.54,0.42,18.81,0.0,0.54,0.0,2.08
DENVER - 031522,4620,3083,375,845,28,98,0,191,66.73,8.12,18.29,0.61,2.12,0.0,4.13
DENVER - 031523,2192,1931,63,118,0,24,4,49,88.09,2.87,5.38,0.0,1.09,0.18,2.24
DENVER - 031524,1852,1516,55,136,0,26,0,119,81.86,2.97,7.34,0.0,1.4,0.0,6.43
DENVER - 031525,2363,1527,391,234,0,5,0,206,64.62,16.55,9.9,0.0,0.21,0.0,8.72
DENVER - 031526,1595,967,90,463,0,46,0,29,60.63,5.64,29.03,0.0,2.88,0.0,1.82
DENVER - 031527,2662,1436,227,708,35,63,5,228,53.94,8.53,26.6,1.31,2.37,0.19,8.56
DENVER - 031528,2428,1560,110,591,0,13,0,114,64.25,4.53,24.34,0.0,0.54,0.0,4.7
DENVER - 031529,3985,2512,526,604,29,191,0,123,63.04,13.2,15.16,0.73,4.79,0.0,3.09
DENVER - 031530,151,91,19,23,0,0,0,31,60.26,12.58,15.23,0.0,0.0,0.0,20.53
DENVER - 031531,2193,877,0,1277,0,39,0,0,39.99,0.0,58.23,0.0,1.78,0.0,0.0
DENVER - 031532,705,418,27,206,3,9,6,38,59.29,3.83,29.22,0.43,1.28,0.85,5.39
DENVER - 031533,2005,1044,27,863,3,47,0,24,52.07,1.35,43.04,0.15,2.34,0.0,1.2
DENVER - 031534,1272,539,0,672,1,43,0,30,42.37,0.0,52.83,0.08,3.38,0.0,2.36
DENVER - 031535,1704,973,0,659,14,31,0,11,57.1,0.0,38.67,0.82,1.82,0.0,0.65
DENVER - 031536,1574,337,97,941,0,199,0,0,21.41,6.16,59.78,0.0,12.64,0.0,0.0
DENVER - 031537,1542,697,212,465,0,121,0,66,45.2,13.75,30.16,0.0,7.85,0.0,4.28
DENVER - 031538,1365,531,20,732,0,82,0,0,38.9,1.47,53.63,0.0,6.01,0.0,0.0
DENVER - 031539,1712,563,89,998,0,26,5,15,32.89,5.2,58.29,0.0,1.52,0.29,0.88
DENVER - 031601,654,545,2,79,0,0,0,23,83.33,0.31,12.08,0.0,0.0,0.0,3.52
DENVER - 031602,1290,826,150,239,0,36,0,46,64.03,11.63,18.53,0.0,2.79,0.0,3.57
DENVER - 031603,938,661,26,147,18,22,0,93,70.47,2.77,15.67,1.92,2.35,0.0,9.91
DENVER - 031604,1893,916,454,249,19,187,0,39,48.39,23.98,13.15,1.0,9.88,0.0,2.06
DENVER - 031605,1071,689,71,273,0,0,0,47,64.33,6.63,25.49,0.0,0.0,0.0,4.39
DENVER - 031606,1157,805,40,229,2,4,0,50,69.58,3.46,19.79,0.17,0.35,0.0,4.32
DENVER - 031607,782,692,34,36,0,20,0,3,88.49,4.35,4.6,0.0,2.56,0.0,0.38
DENVER - 031608,1192,1090,0,100,0,9,0,0,91.44,0.0,8.39,0.0,0.76,0.0,0.0
DENVER - 031609,245,208,0,5,19,11,0,7,84.9,0.0,2.04,7.76,4.49,0.0,2.86
DENVER - 031610,333,292,0,27,0,3,2,7,87.69,0.0,8.11,0.0,0.9,0.6,2.1
DENVER - 031611,991,869,33,76,0,0,0,16,87.69,3.33,7.67,0.0,0.0,0.0,1.61
DENVER - 031612,1086,928,19,97,0,5,0,20,85.45,1.75,8.93,0.0,0.46,0.0,1.84
DENVER - 031613,1171,887,23,208,4,33,0,36,75.75,1.96,17.76,0.34,2.82,0.0,3.07
DENVER - 031614,537,456,0,52,0,5,0,21,84.92,0.0,9.68,0.0,0.93,0.0,3.91
DENVER - 031615,1073,965,25,62,0,44,0,40,89.93,2.33,5.78,0.0,4.1,0.0,3.73
DENVER - 031616,1467,1353,4,82,0,6,0,15,92.23,0.27,5.59,0.0,0.41,0.0,1.02
DENVER - 031617,947,792,51,60,0,6,0,50,83.63,5.39,6.34,0.0,0.63,0.0,5.28
